@context,@type,url,sameAs,contactPoint,alternateName,name,itemListElement,address,image,description,telephone,contactPoint_@type,contactPoint_contactType,contactPoint_email,contactPoint_url,itemListElement_item_name,itemListElement_position,itemListElement_@type,itemListElement_item_@id,address_addressLocality,address_streetAddress,address_addressRegion,address_postalCode,address_@type
https://schema.org,LocalBusiness,,,,,St Vincent de Paul - St Joachim,,,https://www.foodpantries.org/gallery/24270_st_vincent_de_paul_st_joachim_92627_chx.jpg,"Provides a food pantry.  Costa Mesa only. Pantry Hours: Saturday 9:00amAdded assistance is offered every Saturday morning. For more information, please call.",(949) 574-7400,,,,,,,,,Costa Mesa,1964 Orange Ave,CA,92627,PostalAddress
https://schema.org,LocalBusiness,,,,,Share Our Selves,,,https://www.foodpantries.org/gallery/24219_share_our_selves_92627_xie.png,Provides a food pantry.  Bring photo ID and proof of Orange County residence.Pantry Hours: Monday through Friday 8:00am - 4:30pm Requirements:Photo IDProof of Orange County residency,949.270.2100,,,,,,,,,Costa Mesa,1550 Superior Ave,CA,92627,PostalAddress
https://schema.org,LocalBusiness,,,,,Lighthouse Outreach Ministries,,,https://www.foodpantries.org/gallery/24133_lighthouse_outreach_ministries_92627_pbn.jpg,"Provides a food pantry.  Pantry Hours: Monday, Wednesday, Friday 9:00am - 5:00pm",949-548-7161,,,,,,,,,Costa Mesa,1885 Anaheim Ave,CA,92627,PostalAddress
https://schema.org,LocalBusiness,,,,,Someone Cares Soup Kitchen,,,https://www.foodpantries.org/gallery/no_photo_10.jpg,"We provide a free meal 7 days a week. Hours:Monday - Friday 12:00pm to 3:00pm Saturday and Sunday9:00am to 11:00am There is food to take home after eating a meal. We also have clothes to give away everyday in the summer and on the weekends in fall, winter, and spring.",(949) 548-8861,,,,,,,,,Costa Mesa,720 W. 19th Street,CA,92627,PostalAddress
https://schema.org,LocalBusiness,,,,,Share Our Selves (SOS),,,https://www.foodpantries.org/gallery/37905_share_our_se-Costa_-92627_dbj.png,"Share Our Selves (SOS) provides services for low-income and homeless individuals and families in Orange County. SOS Social Services provides food, emergency financial assistance, case management, legal aid and seasonal programs. Additional resources and referrals for services throughout the county are provided when needed. The SOS Food Pantry Hours:Monday - Friday8:00am to 2:45pm Direct financial assistance is available for basic necessities including rent, utilities and transportation. Emergency Financial Aid is availab",(949) 270-2100,,,,,,,,,Costa Mesa,1550 Superior,CA,92627,PostalAddress
https://schema.org,LocalBusiness,,,,,Action Food Pantry - Grace Lutheran Church,,,https://www.foodpantries.org/gallery/36109_action-food-pantry_fvi.jpg,"Provides food for Low income, Senior, Disabled and the Homeless. Hours: Monday 4:00pm to 7:00pm Thursday 10:00pm to 1:00pmRequirements: Please bring a valid ID and a recent piece of mail with current address.Make Donation Checks Payable toACTION Food Pantryand mail to: &nbsp;&nbsp;&nbsp;&nbsp; 17880 E. Covina Blvd.&nbsp;&nbsp;&nbsp;&nbsp; Covina, Ca. 91722&nbsp; For more information, please call. ",(626) 319-0554,,,,,,,,,Covina,17880 E. Covina Blvd.,CA,91722,PostalAddress
https://schema.org,LocalBusiness,,,,,Elim Community Pantry,,,https://www.foodpantries.org/gallery/37425_elim-community-pantry_wln.jpg,"Distribution Hours:Saturday 7:00am - 9:00am First come, first serve basis. No ID, proof of income, utility bill required. We are on the corner of Hollenbeck Avenue and Rowland Street. Ample parking available behind the building. Accessible driveway is on the north side of Rowland Street. Gate will be open behind the building. Clients receive an assorted box of groceries.  Donations are welcome 24/7, 365 days a year. Hablamos Espa̱ol.Hablamos Espa̱ol.For more information, please call",(626) 915-5300,,,,,,,,,Covina,550 South Hollenbeck Avenue,CA,91723,PostalAddress
https://schema.org,LocalBusiness,,,,,Shepherd's Pantry,,,https://www.foodpantries.org/gallery/no_photo_10.jpg,"The people who utilize our services come from all walks of life. We all experience difficult times in our lives and sometimes we need a helping hand. More than 50% of the people we serve are experiencing a very temporary situation and just need a little help to get them through a rough time. Our volunteers genuinely love helping people and go out of their way to try to meet the needs of everyone we serve. The most rewarding part is the smiles and expressions of gratitude from those we serve.Hours:Wednesday, Thursday5:00pm - ...",(626) 852-7630,,,,,,,,,Glendora,657 E. Arrow Highway,CA,91740,PostalAddress
https://schema.org,LocalBusiness,,,,,Shepherd's Pantry Glendora,,,https://www.foodpantries.org/gallery/no_photo_9.jpg,"We are open to the public  for food and clothing service.Hours:Wednesday and Thursday5:00pm - 7:00pm You must have a residence address in  one of the ten (10) cities we serve: Azusa, Baldwin Park, Claremont,  Covina, Glendora, Hacienda Heights, La Puente, La Verne, San Dimas &  West Covina. Please bring proof of residence address on your first  visit, such as a driver's license or utility bill. There is no charge  for our services and you may return once per month for up to six months:  extended programs are...",(626) 852-7630,,,,,,,,,Glendora,657 E. Arrow Highway,CA,91740,PostalAddress
https://schema.org,LocalBusiness,,,,,San Dimas Center,,,https://www.foodpantries.org/gallery/no_photo_2.jpg,"Our Food Security Program helps some 4,000 no and low income residents of the Inland Valley access high-quality, healthy food resources each month with 5 program centers located in Pomona, Ontario, San Dimas, Claremont and South Pomona plus 2 once/month food distributions in Upland and Chino.What We DoAt our sites,clients are provided with a 4-5 day supply of food every 30 days (homeless every two weeks). Families may also receive fresh produce through our partnership with Amy's Farm (a working farm that donates a sizeable...",(909) 599-1103,,,,,,,,,San Dimas,110 E. Third Street,CA,91773,PostalAddress
https://schema.org,LocalBusiness,,,,,La Puente Church of Christ,,,https://www.foodpantries.org/gallery/no_photo_3.jpg,Hours:1st &amp; 3rd Friday of the month 1:00pm - 3:00pm 1st &amp; 3rd Sunday of the month 1:00pm - 3:00pm Bread Distribution HourThursday 10:00am - 1:00pm Serves: La Puente residents and all surrounding cities...,(626) 917-8814,,,,,,,,,La Puente,15124 Amar Rd,CA,91746,PostalAddress
https://schema.org,LocalBusiness,,,,,Shepherd's Pantry - Irwindale Distribution Center,,,https://www.foodpantries.org/gallery/no_photo_1.jpg,"Food Pantry. Provide people with food assistance. Each person who comes seeking help sees a counselor who assesses their needs and arranges for their food allotment, as well as offering access to our extensive referral program. Pantry Hours:Tuesday5:00pm - 7:00pmHomeless Food DistributionMonday, Wednesday, Friday11:00am - 12:00pmFor more information, please call....",(626) 305-0392,,,,,,,,,Irwindale,1418 Arrow Highway,CA,91706,PostalAddress
https://schema.org,LocalBusiness,,,,,Del Norte Senior Center,,,https://www.foodpantries.org/gallery/24052_del_norte_senior_center_95531_lml.jpg,"Provides a food pantry.  Serves Del Norte County residents 60 and over. Documentation Required: Proof of Income, Proof of age, Photo ID (bring each time) Pantry Hours: 4th Tuesday of every month1:00pm - 3:00pm",(707) 464-3069,,,,,,,,,Crescent City,1765 Northcrest Drive,CA,95531,PostalAddress
https://schema.org,LocalBusiness,,,,,Community Assistance Network,,,https://www.foodpantries.org/gallery/24038_community_assistance_network_95531_ajy.png,"Provides a food pantry.  Serves Del Norte County. Documentation Required: Picture ID, verification of income, Social Security or DSS voucher. Pantry Hours: Tuesday, Wednesday and Friday 12:00pm - 3:45pmFor more information, please call.",(707) 464-9190,,,,,,,,,Crescent City,355 Standard Vaneer Road,CA,95531,PostalAddress
https://schema.org,LocalBusiness,,,,,Outreach Gospel Mission,,,https://www.foodpantries.org/gallery/no_photo_6.jpg,Service Days: Mon-Sat 10am-4pm...,97415,,,,,,,,,Brookings,15701 Hwy. 101,OR,97415,PostalAddress
https://schema.org,LocalBusiness,,,,,Brookings Harbor Community Helpers,,,https://www.foodpantries.org/gallery/no_photo_10.jpg,"For more information, please call. ...",(541) 469-6988,,,,,,,,,Brookings,539 A Hemlock Street,OR,97415,PostalAddress
https://schema.org,LocalBusiness,,,,,St. Augustine's S.A.V.E.S. Food Pantry,,,https://www.foodpantries.org/gallery/1951_ca-st_augustines_saves_food_pantry_nlt.png,"Food pantry which provides groceries to the needy.Hours:Mondays, Wednesdays and Fridays 9:00am - 11:45am.",310-838-2477,,,,,,,,,Culver City,3850 Jasmine Ave.,CA,90232,PostalAddress
https://schema.org,LocalBusiness,,,,,St. Gerard's Social Service Food Pantry,,,https://www.foodpantries.org/gallery/no_photo_6.jpg,"Food pantry providing groceries to the needy. Hours:Tuesday and Thursday 9:00am - 12:00pm and 1:00pm - 3:00pmFor more information, please call. ...",(310) 390-5034,,,,,,,,,Los Angeles,4439 Inglewood Blvd.,CA,90066,PostalAddress
https://schema.org,LocalBusiness,,,,,Faith Tabernacle Church Pantry,,,https://www.foodpantries.org/gallery/no_photo_9.jpg,Church food pantry for the needy in Los Angeles. Hours:Sunday 12:30pm - 2:00pm....,310-473-3135,,,,,,,,,Los Angeles,2147 Purdue Ave.,CA,90025,PostalAddress
https://schema.org,LocalBusiness,,,,,SOVA West Food Pantry,,,https://www.foodpantries.org/gallery/no_photo_10.jpg,"The WEST pantry is located on the south side of Pico Blvd. one-half block west of Robertson Ave. Metered street parking is available on Pico Blvd. and surrounding streets as well as in a parking lot located just a few doors west of the building.  Pantry Hours: Monday - Thursday 10:00am - 1:30pmSunday9:00am - 12:00pmFor more information, please call.   ...",(310) 288-0286,,,,,,,,,Los Angeles,8846 W. Pico Blvd,CA,90035,PostalAddress
https://schema.org,LocalBusiness,,,,,California Food and Justice Coalition,,,https://www.foodpantries.org/gallery/no_photo_6.jpg,"For more information, please call....",310 822-5410,,,,,,,,,Oakland,398 60th St.,CA,90291,PostalAddress
https://schema.org,LocalBusiness,,,,,Food Pantry LAX,,,https://www.foodpantries.org/gallery/no_photo_8.jpg,"Food pantry which provides groceries in InglewoodFood Pantry open for those in need: 10am to Noon, Tue and Fri. Donations can be dropped off between 9am to Noon, Tue and Fri....",310-677-5597,,,,,,,,,Ingelwood,355 E. Beach St.,CA,90302,PostalAddress
https://schema.org,LocalBusiness,,,,,West Valley Community Services,,,https://www.foodpantries.org/gallery/24325_west_valley_community_services_95014_zyj.jpg,"Provides a food pantry.  Serves Cupertino, Saratoga, Los Gatos, Monte Sereno, and the unincorporated mountain regions. Documentation Required: Photo ID for all adults in household, birth certificates or school records for children if applicable, rental contract or mortgage statement, utilities bill with current address, and proof of income Pantry Hours: Monday, Tuesday, Wednesday and Friday 10am-11:15pm and 1pm -4:15pmThursday 10am-11:15am, 1:00pm -4:15pm and 5:15pm -7:15pm",(408) 255-8033 ,,,,,,,,,Cupertino,10104 Vista Drive,CA,95014,PostalAddress
https://schema.org,LocalBusiness,,,,,Sunnyvale Community Services,,,https://www.foodpantries.org/gallery/no_photo_7.jpg,"Provides a food pantry.  Serves Zip codes 94085, 94086, 94087, 94089 for financial aid. Zip codes 94085, 94086, 94089 for food programs. Documentation Required: Proof of residence, proof of income, proof of number in family, proof of financial problem. Pantry Hours: Monday-Friday 9:00 - 11:30 am; 1:00pm - 4:00pm. Monthly food distribution from 8:00am - 5:00pm...",(408) 738-4321,,,,,,,,,Sunnyvale,725 Kifer Road,CA,94086,PostalAddress
https://schema.org,LocalBusiness,,,,,Community Services Agency Community - Food Nutrition Center,,,https://www.foodpantries.org/gallery/no_photo_4.jpg,"Hours:Monday11:30am - 1:30pmTuesday2:00pm - 4:00pmWednesday2:00pm - 4:00pmThursday11:30am - 1:30pmFriday1:30am - 3:30pmFor more information, please call. ...",(650) 968-0836,,,,,,,,,Mountain View,204 Stierlin Rd.,CA,94043,PostalAddress
https://schema.org,LocalBusiness,,,,,Community Service Agency ,,,https://www.foodpantries.org/gallery/no_photo_10.jpg,"Provides a food pantry.  Serves Residents of zip codes: 94022, 94024, 94035, 94040, 94041, 94043. Documentation Required: Photo identification, proof of residence, proof of income and verification of dependents Pantry Hours: Monday, Tuesday and Thursday 10:00am - 12:00pm and 2:00pm - 4:00pmWednesday and Friday 2:00pm - 4:00pm...",650-968-0836,,,,,,,,,Mountain View,204 Stierlin Road,CA,94043,PostalAddress
https://schema.org,LocalBusiness,,,,,Manna Food Distribution,,,https://www.foodpantries.org/gallery/no_photo_8.jpg,"For more information, please call...",(408) 295-2326,,,,,,,,,Santa Clara,480 Perry Ct,CA,95054,PostalAddress
https://schema.org,LocalBusiness,,,,,LifeMoves - Georgia Travis House,,,https://www.foodpantries.org/gallery/no_photo_9.jpg,"For more information, please call....",(408) 271-1630,,,,,,,,,San Jose,260 Commercial Street,CA,95112,PostalAddress
https://schema.org,LocalBusiness,,,,,St Irenaeus HOPE,,,https://www.foodpantries.org/gallery/24244_st_irenaeus_hope_90630_cmd.png,Provides a food pantry.  Must live within parish boundaries. Pantry Hours: Monday through Friday 9:00am - 11:00am,714-826-5364,,,,,,,,,Cypress,5201 Evergreen Av.,CA,90630,PostalAddress
https://schema.org,LocalBusiness,,,,,Cypress Senior Citizens Center,,,https://www.foodpantries.org/gallery/no_photo_6.jpg,"Provides a food pantry.  Cypress only. Pantry Hours: 2nd Wednesday of the month 9:00am - 11:00amMeals delivered to home bound adults in Cypress, ages 60+, who are unable to shop for groceries or prepare meals. Call the Center or call Community Senior Serv at (714) 823-3294 for more information.",714 229-2005,,,,,,,,,Cypress,9031 Grindlay St,CA,90630,PostalAddress
https://schema.org,LocalBusiness,,,,,Grateful Hearts Storehouse,,,https://www.foodpantries.org/gallery/no_photo_7.jpg,Provides a food pantry.  Call for appointment.Storehouse Hours:Tuesday-Thursday 9:00-4:00pmSaturday 9:00-4:00pmSunday 9:00-12:00pm...,(562) 431-0880,,,,,,,,,Los Alamitos,4505 Katella Avenue,CA,90720,PostalAddress
https://schema.org,LocalBusiness,,,,,Knott Avenue Christian Church Pantry,,,https://www.foodpantries.org/gallery/no_photo_2.jpg,Food Pantry Hours:Thursday 1:30pm - 3:30pm...,(714) 527-5195,,,,,,,,,Anaheim,315 S. Knott Ave,CA,92804,PostalAddress
https://schema.org,LocalBusiness,,,,,Hawaiian Gardens Food,,,https://www.foodpantries.org/gallery/no_photo_3.jpg,"Provides food and other resources to families in need.&nbsp; For more information, please call. ...",(562) 860-9097,,,,,,,,,Hawaiian Gardens,22121 Norwalk Blvd,CA,90716,PostalAddress
https://schema.org,LocalBusiness,,,,,Iglesia Nueva Vida SBC,,,https://www.foodpantries.org/gallery/no_photo_8.jpg,Provides a food pantry.  Pantry Hours: Wednesday 6:00pm - 9:00pm  Emergency FoodSunday 11:00am - 1:00pm...,714-761-8432,,,,,,,,,Stanton,7272 Cerritos Ave.,CA,90680,PostalAddress
https://schema.org,LocalBusiness,,,,,Christian Services Corporation,,,https://www.foodpantries.org/gallery/no_photo_7.jpg,Provides a food pantry.  Pantry Hours: Sunday 12:30pm - 1:00pm Wednesday 6:30pm - 7:30pm Emergency Food last Sunday 12:30pm...,714-955-9525,,,,,,,,,Anaheim,641 S. Western Ave,CA,92804,PostalAddress
